total_steps,episode,episode_steps,episode_reward,episode_time,win,repeated,loss,epsilon,intrinsic_reward
9321,244,48,8.042574118745561,7.05411434173584,False,0,5.071035861968994,0.0,0.0
9366,245,45,9.68969512201483,6.714881420135498,False,0,4.130258560180664,0.0,0.0
9411,246,45,13.424283731343587,8.454036474227905,True,0,4.135253429412842,0.0,0.0
9439,247,28,7.933126160987044,3.127103328704834,False,0,4.0215582847595215,0.0,0.0
9473,248,34,3.929641612681171,3.6604363918304443,False,0,3.429574728012085,0.0,0.0
9512,249,39,14.547212423286988,6.325929164886475,True,0,3.5168213844299316,0.0,0.0
9543,250,31,10.642011671704385,2.941018581390381,False,0,4.230193138122559,0.0,0.0
9566,251,23,9.65666262612166,2.0994462966918945,True,0,3.879112482070923,0.0,0.0
9598,252,32,9.117080644931857,5.431591510772705,True,0,3.394559144973755,0.0,0.0
9637,253,39,16.12321713092934,4.921985149383545,False,0,2.6107490062713623,0.0,0.0
9699,254,62,14.105105406920677,10.937783479690552,True,0,2.4141252040863037,0.0,0.0
9731,255,32,7.44139918305038,5.193531513214111,True,0,3.136479377746582,0.0,0.0
9762,256,31,9.985407895922664,3.069735527038574,False,0,4.553608417510986,0.0,0.0
9804,257,42,5.437927632625943,4.8368120193481445,False,0,3.5806643962860107,0.0,0.0
9844,258,40,10.471335637938818,6.976060628890991,True,0,4.610141277313232,0.0,0.0
9884,259,40,9.796415836017134,5.106714248657227,False,0,3.0048112869262695,0.0,0.0
9917,260,33,10.080511873687673,5.492472171783447,False,0,1.9833828210830688,0.0,0.0
9948,261,31,5.3384872003069175,3.3879005908966064,True,0,4.7969560623168945,0.0,0.0
9995,262,47,5.8447883160887075,7.460789442062378,False,0,3.76334547996521,0.0,0.0
10026,263,31,7.37468493764502,55.70534038543701,True,0,3.2536914348602295,0.0,0.0
10068,264,42,7.385297072682787,7.211931228637695,False,0,2.533252477645874,0.0,0.0
10109,265,41,9.698254227196617,4.974830627441406,False,0,1.8433656692504883,0.0,0.0
10160,266,51,8.341517948664361,8.285167455673218,False,0,3.543480634689331,0.0,0.0
10207,267,47,8.568933070414987,7.803554534912109,False,0,5.64795446395874,0.0,0.0
10247,268,40,14.674522897933691,4.346216201782227,False,0,5.574234485626221,0.0,0.0
10286,269,39,11.499693651556832,4.093457460403442,True,0,3.1822266578674316,0.0,0.0
10328,270,42,9.606686145966206,5.0902135372161865,True,0,4.021932125091553,0.0,0.0
10355,271,27,5.561984867084127,2.9502382278442383,False,0,2.8642215728759766,0.0,0.0
10391,272,36,11.572263172909516,5.6585423946380615,True,0,3.311772346496582,0.0,0.0
10412,273,21,6.11871081415403,1.9130594730377197,False,0,2.8992674350738525,0.0,0.0
10447,274,35,7.64885042509645,3.532928705215454,True,0,2.713315963745117,0.0,0.0
10477,275,30,7.908715093927606,4.309211730957031,False,0,3.4407835006713867,0.0,0.0
10503,276,26,10.159391670304542,5.522190809249878,True,0,2.765415906906128,0.0,0.0
10526,277,23,7.113281529522687,2.3901937007904053,False,0,3.8775792121887207,0.0,0.0
10553,278,27,11.427514120354022,3.675218105316162,False,0,3.627774238586426,0.0,0.0
10583,279,30,5.890538551259084,3.5914242267608643,False,0,2.0783803462982178,0.0,0.0
10619,280,36,8.6348581880285,7.405569791793823,False,0,3.2161049842834473,0.0,0.0
10644,281,25,8.173467657882547,3.4158740043640137,True,0,4.533461093902588,0.0,0.0
10678,282,34,8.204761464035617,5.50300931930542,False,0,3.1355905532836914,0.0,0.0
10711,283,33,10.980618506433302,6.986501693725586,True,0,3.1660656929016113,0.0,0.0
10755,284,44,8.675884959344161,7.639962434768677,True,0,4.1676788330078125,0.0,0.0
10797,285,42,12.76440882485118,9.072405815124512,False,0,3.999603748321533,0.0,0.0
10852,286,55,26.43834680956406,11.925833940505981,False,0,2.804339647293091,0.0,0.0
10882,287,30,9.25567755386962,5.338591575622559,False,0,3.516389846801758,0.0,0.0
10913,288,31,7.094265858004176,5.5153968334198,False,0,3.446640729904175,0.0,0.0
10966,289,53,8.342082602811685,12.505917072296143,True,0,2.0795156955718994,0.0,0.0
