total_steps,episode,episode_steps,episode_reward,episode_time,win,repeated,intrinsic_reward,loss,epsilon
9412,267,25,1635.0,1.9848334789276123,False,0,0.0,30568.669921875,0.90598411
9439,268,27,1111.25,2.034789562225342,True,0,0.0,20717.259765625,0.90571438
9473,269,34,2390.0,2.810378313064575,False,0,0.0,35489.90234375,0.90537472
9504,270,31,2187.5,3.798060894012451,True,0,0.0,109503.3125,0.90506503
9527,271,23,1203.75,1.9366803169250488,True,0,0.0,26805.34375,0.90483526
9654,272,127,2100.0,33.06263279914856,True,0,0.0,153170.25,0.90356653
9676,273,22,1282.5,1.915797233581543,False,0,0.0,121799.59375,0.90334675
9707,274,31,2740.0,2.695016384124756,True,0,0.0,37549.23046875,0.90303706
9745,275,38,2975.0,5.159241676330566,False,0,0.0,163468.6875,0.90265744
9786,276,41,2137.5,4.210904359817505,True,0,0.0,19310.39453125,0.90224785
9819,277,33,1748.75,3.999868631362915,True,0,0.0,76254.953125,0.90191818
9855,278,36,2141.25,3.171276092529297,True,0,0.0,69085.8671875,0.90155854
9892,279,37,2362.5,4.585307359695435,False,0,0.0,75095.296875,0.90118891
9916,280,24,1102.5,1.6823091506958008,False,0,0.0,36899.56640625,0.90094915
9949,281,33,2292.5,4.265141248703003,True,0,0.0,23451.970703125,0.90061948
9971,282,22,1695.0,1.5360379219055176,True,0,0.0,76206.4921875,0.9003997
10027,283,56,2838.125,34.86709952354431,False,0,0.0,45876.375,0.89984026
10052,284,25,2157.5,2.3037381172180176,True,0,0.0,31787.884765625,0.89959051
10077,285,25,1660.0,2.0854713916778564,False,0,0.0,143218.546875,0.89934076
10135,286,58,3048.75,7.558439493179321,True,0,0.0,95944.6875,0.89876134
10162,287,27,2530.0,3.470242500305176,False,0,0.0,77162.515625,0.89849161
10196,288,34,1732.5,2.9175572395324707,True,0,0.0,91386.6796875,0.89815195
10220,289,24,2315.0,1.693476676940918,True,0,0.0,104257.25,0.89791219
10255,290,35,1907.5,4.022695302963257,False,0,0.0,21187.123046875,0.89756254
10283,291,28,1520.0,2.2669456005096436,False,0,0.0,89686.2578125,0.89728282
10308,292,25,1643.75,2.3612618446350098,False,0,0.0,69001.9765625,0.89703307
10338,293,30,1435.0,4.094276666641235,False,0,0.0,30654.32421875,0.89673337
10379,294,41,1560.0,3.9404664039611816,True,0,0.0,54643.9375,0.89632378
10416,295,37,2085.0,4.328647136688232,False,0,0.0,80925.9453125,0.89595415
10446,296,30,1746.25,2.4775197505950928,True,0,0.0,95586.78125,0.89565445
10478,297,32,2022.5,4.023266077041626,True,0,0.0,43842.078125,0.8953347700000001
10509,298,31,2186.25,2.5183560848236084,True,0,0.0,49353.1796875,0.89502508
10537,299,28,2392.5,2.4186620712280273,True,0,0.0,102432.640625,0.89474536
10572,300,35,2573.75,4.827832460403442,False,0,0.0,91383.375,0.89439571
10606,301,34,2685.0,3.2013769149780273,False,0,0.0,40203.796875,0.89405605
10633,302,27,2260.0,2.3878047466278076,True,0,0.0,179816.578125,0.89378632
10675,303,42,2855.0,5.533506155014038,True,0,0.0,66219.0625,0.89336674
10711,304,36,1615.0,3.1853199005126953,True,0,0.0,156132.15625,0.8930070999999999
10752,305,41,1852.5,5.134754180908203,False,0,0.0,46265.83203125,0.89259751
10802,306,50,1672.5,6.5493035316467285,True,0,0.0,28040.8203125,0.89209801
10838,307,36,2030.0,3.352726936340332,True,0,0.0,53750.453125,0.89173837
10881,308,43,2092.5,5.464319229125977,True,0,0.0,84532.4375,0.8913088
10914,309,33,2152.5,2.6008458137512207,False,0,0.0,37795.6640625,0.89097913
10961,310,47,2162.5,6.224429607391357,False,0,0.0,19435.1171875,0.8905096
10997,311,36,2690.0,5.340810537338257,True,0,0.0,46831.28125,0.89014996
11019,312,22,1880.0,2.212905168533325,True,0,0.0,24932.10546875,0.88993018
11051,313,32,2130.0,3.2942113876342773,True,0,0.0,92005.75,0.8896105
11084,314,33,1680.0,4.226913213729858,False,0,0.0,146766.03125,0.88928083
11118,315,34,2232.5,4.076654672622681,False,0,0.0,33646.40625,0.88894117
11153,316,35,2912.5,5.205916881561279,True,0,0.0,41141.44140625,0.88859152
11196,317,43,2132.5,4.540529727935791,True,0,0.0,34828.984375,0.88816195
11218,318,22,1790.0,1.571092128753662,False,0,0.0,46358.19140625,0.88794217
11242,319,24,1305.0,3.287005662918091,False,0,0.0,95483.21875,0.8877024099999999
11277,320,35,1743.75,3.0817487239837646,True,0,0.0,69050.5,0.88735276
