total_steps,episode,episode_steps,episode_reward,episode_time,win,timestamp,repeated,intrinsic_reward,loss,epsilon
34742,906,37,-0.8962020476027523,8.423937320709229,False,2025-10-25 22:03:35,0,0.0,9.33629322052002,0.65293741
34773,907,31,-1.2146549509969584,4.559905767440796,False,2025-10-25 22:03:41,0,0.0,0.4609284996986389,0.65262772
34804,908,31,-1.2283162778579484,4.223856210708618,False,2025-10-25 22:03:47,0,0.0,1.103031039237976,0.65231803
34832,909,28,-1.1963636363636365,3.386660099029541,False,2025-10-25 22:03:52,0,0.0,1.0909465551376343,0.65203831
34858,910,26,-1.909124831420999,3.3111226558685303,False,2025-10-25 22:03:57,0,0.0,0.7994654774665833,0.6517785700000001
34891,911,33,-1.2195971100032472,4.766613483428955,False,2025-10-25 22:04:04,0,0.0,0.31528499722480774,0.6514489
34947,912,56,1.8113882653715385,79.50371956825256,True,2025-10-25 22:05:26,0,0.0,0.2630428075790405,0.65088946
34991,913,44,-1.1849142221521163,9.138387203216553,False,2025-10-25 22:05:39,0,0.0,0.8496602177619934,0.6504499
35079,914,88,1.357719822971004,350.53996419906616,True,2025-10-25 22:11:31,0,0.0,0.3594704270362854,0.64957078
35124,915,45,1.2970156721130235,10.911912202835083,True,2025-10-25 22:11:50,0,0.0,0.23044292628765106,0.64912123
35146,916,22,-1.8191428571428574,3.9422473907470703,False,2025-10-25 22:11:56,0,0.0,2.6843228340148926,0.64890145
35186,917,40,1.3803606488194,9.841753244400024,True,2025-10-25 22:12:08,0,0.0,0.1474892497062683,0.6485018499999999
35222,918,36,-1.0229425052520724,118.4078254699707,False,2025-10-25 22:14:09,0,0.0,2.753166437149048,0.64814221
35250,919,28,-1.2293587494376967,5.659218072891235,False,2025-10-25 22:14:17,0,0.0,0.48064231872558594,0.64786249
35313,920,63,-1.1848570457302698,22.022374153137207,False,2025-10-25 22:14:41,0,0.0,0.11332980543375015,0.64723312
35350,921,37,-1.5925321200248248,11.710262298583984,False,2025-10-25 22:14:56,0,0.0,0.9643536806106567,0.64686349
35374,922,24,-1.4190690798751253,6.16464638710022,False,2025-10-25 22:15:06,0,0.0,18.09056854248047,0.64662373
35398,923,24,-1.8205624461670973,5.798112630844116,False,2025-10-25 22:15:15,0,0.0,0.7231497168540955,0.64638397
35430,924,32,-0.9086666666666667,6.675331354141235,False,2025-10-25 22:15:24,0,0.0,0.2288399040699005,0.64606429
35461,925,31,-0.9980460299194478,123.8827064037323,False,2025-10-25 22:17:30,0,0.0,0.9698036313056946,0.6457546
35563,926,102,-1.1542562324625334,137.15190815925598,False,2025-10-25 22:19:59,0,0.0,0.28453129529953003,0.6447356200000001
35603,927,40,-1.495057902220611,6.823228120803833,False,2025-10-25 22:20:15,0,0.0,0.29029351472854614,0.64433602
35628,928,25,-1.2988105344667968,4.7758259773254395,False,2025-10-25 22:20:23,0,0.0,0.398418128490448,0.6440862700000001
35709,929,81,1.3970361023356803,41.614827156066895,True,2025-10-25 22:21:06,0,0.0,6.310616493225098,0.6432770800000001
35751,930,42,-1.1858039364701738,6.716355800628662,False,2025-10-25 22:21:15,0,0.0,2.661078929901123,0.6428575000000001
35782,931,31,-1.0109691934293987,4.511545181274414,False,2025-10-25 22:21:22,0,0.0,0.3291301131248474,0.6425478099999999
35818,932,36,-1.3022243357511702,5.590489864349365,False,2025-10-25 22:21:30,0,0.0,1.1082806587219238,0.6421881700000001
35851,933,33,-1.3633695447628535,6.3878865242004395,False,2025-10-25 22:21:39,0,0.0,2.255927801132202,0.6418585
35889,934,38,-1.5910299808592492,6.736036777496338,False,2025-10-25 22:21:47,0,0.0,0.2893953323364258,0.64147888
35920,935,31,-1.7062705185680715,6.396294355392456,False,2025-10-25 22:21:57,0,0.0,2.266233205795288,0.64116919
35954,936,34,1.4160086416058937,29.893224716186523,True,2025-10-25 22:22:40,0,0.0,1.078780174255371,0.64082953
36064,937,110,-1.428463225036769,236.58387279510498,False,2025-10-25 22:26:39,0,0.0,1.364993691444397,0.63973063
36116,938,52,-0.901906567900531,119.16008114814758,False,2025-10-25 22:28:43,0,0.0,1.2817293405532837,0.63921115
36153,939,37,-1.257428602212305,6.191518783569336,False,2025-10-25 22:28:59,0,0.0,6.1861162185668945,0.6388415199999999
36192,940,39,1.3248616489459049,8.903537511825562,True,2025-10-25 22:29:10,0,0.0,0.2502145767211914,0.63845191
36221,941,29,-1.2203944276817296,4.687819480895996,False,2025-10-25 22:29:17,0,0.0,1.3257278203964233,0.6381622
36255,942,34,-1.4200143237419192,7.2937092781066895,False,2025-10-25 22:29:26,0,0.0,0.39180704951286316,0.63782254
36291,943,36,1.8006214134255034,9.433335304260254,True,2025-10-25 22:29:38,0,0.0,0.57674241065979,0.6374629
36333,944,42,-1.3116217831899257,11.996088027954102,False,2025-10-25 22:29:52,0,0.0,0.5042275190353394,0.6370433200000001
36376,945,43,-1.691530566321635,159.90154433250427,False,2025-10-25 22:32:37,0,0.0,2.208143711090088,0.63661375
36400,946,24,-1.5787121752419764,5.312702417373657,False,2025-10-25 22:32:49,0,0.0,10.0687894821167,0.6363739900000001
36432,947,32,-1.4103396247088307,7.047708749771118,False,2025-10-25 22:32:59,0,0.0,1.6147860288619995,0.63605431
36475,948,43,1.3490082207188532,8.404524326324463,True,2025-10-25 22:33:10,0,0.0,0.19777990877628326,0.6356247399999999
36524,949,49,-1.1928939866883645,9.484791278839111,False,2025-10-25 22:33:21,0,0.0,0.2669132947921753,0.6351352299999999
36554,950,30,2.121682821417192,4.405534267425537,True,2025-10-25 22:33:28,0,0.0,0.5526637434959412,0.6348355299999999
36580,951,26,-1.5352802707706246,4.291688680648804,False,2025-10-25 22:33:34,0,0.0,0.4201558530330658,0.63457579
36635,952,55,-1.2118330051416697,130.7762222290039,False,2025-10-25 22:35:49,0,0.0,3.3384790420532227,0.63402634
36685,953,50,-1.7323925501432667,6.451803922653198,False,2025-10-25 22:35:58,0,0.0,1.4220116138458252,0.63352684
36716,954,31,-1.4077311839899302,3.8891618251800537,False,2025-10-25 22:36:03,0,0.0,14.136218070983887,0.63321715
36772,955,56,1.3374977348917279,7.993641138076782,True,2025-10-25 22:36:12,0,0.0,0.9049968719482422,0.63265771
36794,956,22,-1.5515355700756186,2.874244451522827,False,2025-10-25 22:36:17,0,0.0,2.5440406799316406,0.63243793
36829,957,35,-0.7986934380169848,4.2665183544158936,False,2025-10-25 22:36:22,0,0.0,6.739530086517334,0.6320882800000001
36863,958,34,1.3991285133009512,247.0593512058258,True,2025-10-25 22:40:30,0,0.0,15.287678718566895,0.63174862
36888,959,25,-1.8468594622422243,5.114453077316284,False,2025-10-25 22:40:47,0,0.0,7.213608264923096,0.63149887
36924,960,36,-1.6153350224310068,7.069418668746948,False,2025-10-25 22:40:57,0,0.0,163.28868103027344,0.63113923
36961,961,37,-1.079578857784227,7.676572322845459,False,2025-10-25 22:41:07,0,0.0,12.972702026367188,0.6307696
36999,962,38,-1.1733964899244498,8.556616067886353,False,2025-10-25 22:41:18,0,0.0,26.811784744262695,0.63038998
37065,963,66,-1.2897083287083286,773.6919665336609,False,2025-10-25 22:54:14,0,0.0,13.771585464477539,0.62973064
37090,964,25,-1.4364607804493497,4.11545991897583,False,2025-10-25 22:54:23,0,0.0,0.9261869192123413,0.62948089
37122,965,32,-1.5997941869356453,4.64440393447876,False,2025-10-25 22:54:29,0,0.0,1.29925537109375,0.62916121
37158,966,36,-1.19933562677981,6.504723310470581,False,2025-10-25 22:54:37,0,0.0,2.7030930519104004,0.62880157
37181,967,23,-1.3280767639287905,3.760064125061035,False,2025-10-25 22:54:43,0,0.0,1.0018093585968018,0.6285718
37218,968,37,-1.2187480666013462,7.045360088348389,False,2025-10-25 22:54:52,0,0.0,0.7735986113548279,0.62820217
37249,969,31,-1.557098180929255,94.92785000801086,False,2025-10-25 22:56:28,0,0.0,0.7795435190200806,0.6278924800000001
37281,970,32,-1.3181829678784158,5.102139234542847,False,2025-10-25 22:56:37,0,0.0,0.550256073474884,0.6275728
37307,971,26,-1.374,3.484363317489624,False,2025-10-25 22:56:42,0,0.0,45.02208709716797,0.62731306
37332,972,25,-1.7855062121541097,3.303248882293701,False,2025-10-25 22:56:47,0,0.0,17.09482765197754,0.62706331
37366,973,34,-1.5948995482327932,5.497876882553101,False,2025-10-25 22:56:54,0,0.0,12.925592422485352,0.62672365
37415,974,49,1.38254115817466,8.50771164894104,True,2025-10-25 22:57:03,0,0.0,47.07741928100586,0.62623414
37445,975,30,-1.634066924185762,5.305116653442383,False,2025-10-25 22:57:11,0,0.0,2.1483333110809326,0.62593444
37475,976,30,-1.3038461538461539,8.025085687637329,False,2025-10-25 22:57:22,0,0.0,19.4051570892334,0.62563474
37541,977,66,-1.594146557646638,124.29198598861694,False,2025-10-25 22:59:30,0,0.0,30.086740493774414,0.6249754000000001
37569,978,28,1.4952030219954748,4.775727272033691,True,2025-10-25 22:59:41,0,0.0,25.719152450561523,0.62469568
37595,979,26,-1.4417665925101966,6.113171577453613,False,2025-10-25 22:59:49,0,0.0,13.58297061920166,0.62443594
37639,980,44,-0.9514557946874727,11.753750085830688,False,2025-10-25 23:00:03,0,0.0,21.340078353881836,0.62399638
37670,981,31,-1.1766204146730463,7.201827049255371,False,2025-10-25 23:00:12,0,0.0,72.4083251953125,0.62368669
37711,982,41,-1.4243137624491409,10.132492065429688,False,2025-10-25 23:00:24,0,0.0,49.54719543457031,0.6232771
37747,983,36,-1.16727009832273,6.850096702575684,False,2025-10-25 23:00:34,0,0.0,11.261533737182617,0.62291746
37784,984,37,1.281931760527651,7.220332622528076,True,2025-10-25 23:02:58,0,0.0,55.127464294433594,0.62254783
37833,985,49,-1.09369343986934,9.994925022125244,False,2025-10-25 23:03:11,0,0.0,51.230098724365234,0.62205832
37875,986,42,1.4470253306368308,7.275796175003052,True,2025-10-25 23:03:20,0,0.0,38.286903381347656,0.62163874
37908,987,33,-1.379492981552016,6.4524805545806885,False,2025-10-25 23:03:28,0,0.0,37.48100662231445,0.6213090699999999
37948,988,40,-1.1724772314080658,9.02528429031372,False,2025-10-25 23:03:39,0,0.0,80.33314514160156,0.62090947
37984,989,36,1.2505576208178437,5.2713563442230225,True,2025-10-25 23:03:45,0,0.0,29.276611328125,0.6205498300000001
38029,990,45,-1.7676568510295727,156.04477429389954,False,2025-10-25 23:06:23,0,0.0,8.006163597106934,0.62010028
38060,991,31,-1.9903391668698824,4.612628936767578,False,2025-10-25 23:06:39,0,0.0,33.172523498535156,0.61979059
38103,992,43,-1.2070735170608367,11.325498104095459,False,2025-10-25 23:06:52,0,0.0,28.603286743164062,0.6193610199999999
38134,993,31,-1.5557343015091667,206.6634819507599,False,2025-10-25 23:10:20,0,0.0,35.45832443237305,0.61905133
38163,994,29,-1.5268419480505013,4.952709674835205,False,2025-10-25 23:10:37,0,0.0,6.985908508300781,0.61876162
38200,995,37,-1.2248385638238637,6.51117205619812,False,2025-10-25 23:10:45,0,0.0,19.749582290649414,0.61839199
38228,996,28,-1.73252967440368,4.90742301940918,False,2025-10-25 23:10:53,0,0.0,4.125885009765625,0.61811227
38258,997,30,-1.2028214285714287,5.197362899780273,False,2025-10-25 23:10:59,0,0.0,26.575084686279297,0.61781257
38288,998,30,-2.0030172595996047,6.301912784576416,False,2025-10-25 23:11:07,0,0.0,19.426816940307617,0.61751287
38326,999,38,-1.4780974777459703,7.5626490116119385,False,2025-10-25 23:11:17,0,0.0,7.998748779296875,0.61713325
38362,1000,36,-1.4010104128066405,8.36939001083374,False,2025-10-25 23:11:26,0,0.0,31.134958267211914,0.61677361
38411,1001,49,-1.279106170727,153.97004985809326,False,2025-10-25 23:14:04,0,0.0,1.1997562646865845,0.6162841
38436,1002,25,-1.3785626660655885,4.779854774475098,False,2025-10-25 23:14:20,0,0.0,23.837867736816406,0.61603435
38477,1003,41,1.3558247090650184,9.60713243484497,True,2025-10-25 23:14:32,0,0.0,13.730907440185547,0.61562476
38502,1004,25,-2.013188096531388,4.711889743804932,False,2025-10-25 23:14:39,0,0.0,16.503206253051758,0.61537501
38529,1005,27,-1.50142723993512,4.6933159828186035,False,2025-10-25 23:14:45,0,0.0,16.37604522705078,0.61510528
38561,1006,32,-1.192513611759878,5.698676109313965,False,2025-10-25 23:14:56,0,0.0,0.8917359113693237,0.6147856
38610,1007,49,-1.0382672407028983,12.619561195373535,False,2025-10-25 23:15:12,0,0.0,10.588891983032227,0.6142960900000001
38642,1008,32,1.663065254311784,5.952874183654785,True,2025-10-25 23:15:20,0,0.0,7.3348798751831055,0.61397641
38742,1009,100,1.3634380819455398,64.95533156394958,True,2025-10-25 23:16:28,0,0.0,0.9192820191383362,0.6129774100000001
38781,1010,39,-0.8203560202933838,7.908757209777832,False,2025-10-25 23:16:43,0,0.0,3.9120869636535645,0.6125878
38805,1011,24,-1.5786463776423767,5.566896677017212,False,2025-10-25 23:16:51,0,0.0,22.43508529663086,0.61234804
38841,1012,36,1.3210058309621289,90.14026665687561,True,2025-10-25 23:18:23,0,0.0,0.8711792230606079,0.6119884
38873,1013,32,-0.8863437806745059,6.0359179973602295,False,2025-10-25 23:18:35,0,0.0,3.0913686752319336,0.6116687199999999
38901,1014,28,-1.1022119722624084,6.87766170501709,False,2025-10-25 23:18:45,0,0.0,39.16875076293945,0.611389
38924,1015,23,-1.5784613323978132,5.077077865600586,False,2025-10-25 23:18:52,0,0.0,6.340063095092773,0.6111592299999999
38960,1016,36,-1.2639370651845991,9.72270941734314,False,2025-10-25 23:19:05,0,0.0,0.8790387511253357,0.6107995900000001
38985,1017,25,-1.5843590689296552,4.877523422241211,False,2025-10-25 23:19:13,0,0.0,2.7473766803741455,0.61054984
39033,1018,48,-1.6583580129158597,216.3404188156128,False,2025-10-25 23:22:51,0,0.0,9.627718925476074,0.6100703199999999
39070,1019,37,-1.1836177753511192,7.580894947052002,False,2025-10-25 23:23:07,0,0.0,7.9341559410095215,0.60970069
39114,1020,44,-1.0198253656116052,12.312449932098389,False,2025-10-25 23:23:22,0,0.0,3.536935806274414,0.60926113
39144,1021,30,-1.4068842506835573,7.92409610748291,False,2025-10-25 23:23:32,0,0.0,5.2116875648498535,0.60896143
39175,1022,31,-1.1533026250180014,6.000631093978882,False,2025-10-25 23:23:41,0,0.0,0.9718735814094543,0.60865174
39211,1023,36,-1.2311149387080793,53.45084857940674,False,2025-10-25 23:24:36,0,0.0,0.9940335750579834,0.6082921
39238,1024,27,-1.2616640980354896,5.315138578414917,False,2025-10-25 23:24:48,0,0.0,11.544921875,0.60802237
39262,1025,24,-1.0648532810115545,5.262889623641968,False,2025-10-25 23:24:56,0,0.0,2.9737460613250732,0.60778261
39292,1026,30,-1.6935433075585928,4.949690818786621,False,2025-10-25 23:25:03,0,0.0,3.9219441413879395,0.6074829100000001
39327,1027,35,1.5239819244133468,6.866811037063599,True,2025-10-25 23:25:13,0,0.0,2.1126859188079834,0.60713326
39355,1028,28,-1.5705267530749634,4.549219846725464,False,2025-10-25 23:25:20,0,0.0,2.8960773944854736,0.60685354
39403,1029,48,-1.4784258555133083,9.470311880111694,False,2025-10-25 23:25:33,0,0.0,0.39836493134498596,0.6063740200000001
39429,1030,26,-1.5630000000000002,5.254395008087158,False,2025-10-25 23:25:40,0,0.0,2.2446601390838623,0.60611428
39447,1031,18,-1.8251948893287318,2.863096237182617,False,2025-10-25 23:25:45,0,0.0,1.0971771478652954,0.6059344600000001
39472,1032,25,-1.6955586129660096,3.915903329849243,False,2025-10-25 23:25:50,0,0.0,3.222123861312866,0.60568471
39512,1033,40,1.3207076974366574,44.440372467041016,True,2025-10-25 23:26:37,0,0.0,0.4364249110221863,0.60528511
39539,1034,27,-1.6659231155148628,4.4459309577941895,False,2025-10-25 23:26:43,0,0.0,1.2509980201721191,0.60501538
39553,1035,14,-1.7185193798449614,1.6420564651489258,False,2025-10-25 23:26:46,0,0.0,24.574018478393555,0.60487552
39579,1036,26,-1.4416666666666669,4.657625913619995,False,2025-10-25 23:26:52,0,0.0,4.992194652557373,0.60461578
39606,1037,27,-1.359,5.82374119758606,False,2025-10-25 23:27:00,0,0.0,0.509364128112793,0.60434605
39658,1038,52,-1.187097024319229,13.296920776367188,False,2025-10-25 23:27:15,0,0.0,250.72860717773438,0.6038265700000001
39681,1039,23,-1.5413255646315256,3.2899012565612793,False,2025-10-25 23:27:22,0,0.0,14.539533615112305,0.6035968
39719,1040,38,-1.0063407779473121,6.54027533531189,False,2025-10-25 23:27:32,0,0.0,1.3227105140686035,0.60321718
39784,1041,65,1.6690943619678822,45.37903547286987,True,2025-10-25 23:28:20,0,0.0,0.975113034248352,0.6025678299999999
39837,1042,53,-1.2798069374437677,10.940808534622192,False,2025-10-25 23:28:35,0,0.0,0.8247416615486145,0.60203836
39880,1043,43,-1.5300522648083623,7.312388181686401,False,2025-10-25 23:28:44,0,0.0,1.8917055130004883,0.60160879
39907,1044,27,-1.2475130563162034,6.110768795013428,False,2025-10-25 23:28:52,0,0.0,1.1483224630355835,0.6013390599999999
39940,1045,33,-1.410738765214305,7.363529920578003,False,2025-10-25 23:29:02,0,0.0,5.848907947540283,0.60100939
39989,1046,49,1.3823782887527893,15.686379671096802,True,2025-10-25 23:29:21,0,0.0,2.312622547149658,0.60051988
40026,1047,37,-1.9434154700409083,473.4899694919586,False,2025-10-25 23:37:18,0,0.0,12.33984661102295,0.60015025
40062,1048,36,1.305614981913883,10.3373544216156,True,2025-10-25 23:37:38,0,0.0,1.2637721300125122,0.59979061
40097,1049,35,-1.4272312647775243,8.691138982772827,False,2025-10-25 23:37:50,0,0.0,7.856351852416992,0.59944096
40137,1050,40,-1.0609128345916268,8.229176998138428,False,2025-10-25 23:38:00,0,0.0,0.7517910003662109,0.59904136
40169,1051,32,-1.7751746031746034,7.0951008796691895,False,2025-10-25 23:38:09,0,0.0,3.9471547603607178,0.59872168
40208,1052,39,1.2743849527812703,10.695295333862305,True,2025-10-25 23:38:23,0,0.0,6.665732383728027,0.59833207
40265,1053,57,-1.1206669793621014,99.76937460899353,False,2025-10-25 23:40:04,0,0.0,1.630300521850586,0.59776264
40314,1054,49,-1.261747078560685,17.04594373703003,False,2025-10-25 23:40:30,0,0.0,1.6327884197235107,0.59727313
40342,1055,28,1.408387237762238,4.886531352996826,True,2025-10-25 23:40:38,0,0.0,2.723694086074829,0.5969934100000001
40371,1056,29,-1.5447565867324453,6.2404091358184814,False,2025-10-25 23:40:46,0,0.0,8.992176055908203,0.5967037
40417,1057,46,-1.033317495295157,4.99498987197876,False,2025-10-25 23:40:53,0,0.0,0.30167001485824585,0.5962441599999999
40445,1058,28,-1.5557917939171277,2.749443292617798,False,2025-10-25 23:40:57,0,0.0,0.5982140898704529,0.5959644399999999
40483,1059,38,-1.0618976111635416,4.367685317993164,False,2025-10-25 23:41:03,0,0.0,0.2382008135318756,0.59558482
40516,1060,33,-1.225254195794071,44.684576988220215,False,2025-10-25 23:41:50,0,0.0,1.2450718879699707,0.5952551500000001
40551,1061,35,-1.684412335139977,6.233349323272705,False,2025-10-25 23:42:04,0,0.0,0.3039947748184204,0.5949055
40588,1062,37,-1.6884516462201176,6.6943042278289795,False,2025-10-25 23:42:13,0,0.0,1.2418543100357056,0.59453587
40619,1063,31,-1.4587006430358205,3.8856751918792725,False,2025-10-25 23:42:19,0,0.0,7.344759464263916,0.5942261799999999
40637,1064,18,-1.7090180903125756,3.806709051132202,False,2025-10-25 23:42:26,0,0.0,2.770789384841919,0.59404636
40692,1065,55,1.2701511295403625,14.523129224777222,True,2025-10-25 23:42:44,0,0.0,0.4837937355041504,0.59349691
